I,Q
0.87254791,-1.06427591
0.87369586,-1.03141876
0.84972762,-0.95622900
0.79640741,-0.84316690
0.70894570,-0.69963802
0.58877240,-0.52966030
0.43966058,-0.33818748
0.26366479,-0.13542990
0.06735636,0.06949665
-0.14037220,0.26699623
-0.34889632,0.44756499
-0.54671684,0.60255706
-0.72056359,0.72697740
-0.86265450,0.81204189
-0.96729010,0.86066340
-1.02721994,0.87299978
-1.04024959,0.85465262
-1.00735852,0.81414789
-0.93237358,0.76186410
-0.82133484,0.70862226
-0.68358716,0.66222754
-0.52261480,0.63225890
-0.35008284,0.62468129
-0.17049591,0.63704698
0.01074896,0.66495609
0.18922438,0.70107767
0.36117253,0.73662376
0.52305739,0.76309984
0.66916641,0.77594196
0.79951284,0.76759980
0.90483417,0.74311907
0.98147884,0.70534765
1.02351062,0.66243689
1.02532731,0.62442845
0.98258174,0.60129561
0.89318146,0.60086053
0.76010768,0.62889441
0.58374252,0.67963089
0.37686261,0.75026613
0.14948366,0.82683873
-0.08376605,0.89412020
-0.30699810,0.93595248
-0.50485638,0.93778970
-0.66442815,0.88909761
-0.77505795,0.78712731
-0.83789466,0.62962168
-0.85161205,0.42959619
-0.82687293,0.19947764
-0.77682666,-0.04253196
-0.71709999,-0.27688226
-0.66342195,-0.48536966
-0.62915538,-0.65359403
-0.62504069,-0.77086719
-0.65146402,-0.83733819
-0.70219220,-0.85953910
-0.76913737,-0.84497207
-0.83755619,-0.80651442
-0.89017544,-0.75828597
-0.90988432,-0.71339337
-0.88251016,-0.68198806
-0.80116658,-0.67184875
-0.65965847,-0.67953486
-0.46797414,-0.70545689
-0.23701686,-0.74004046
0.01468171,-0.77346305
0.26537413,-0.79535549
0.49314753,-0.79630538
0.67906857,-0.76901301
0.80800438,-0.70704752
0.87879862,-0.61122893
0.89016676,-0.48504831
0.85488855,-0.32985375
0.78967313,-0.15055223
0.71430031,0.04669617
0.64835182,0.25466704
0.60797400,0.46507239
0.60511249,0.66654152
0.63960946,0.85077718
0.70311651,1.00838567
0.78433246,1.12509416
0.86486681,1.18898827
0.92408931,1.19004340
0.94247467,1.12181808
0.90485181,0.98311050
0.80498266,0.77732441
0.64102110,0.51926480
0.42027261,0.23044357
0.16262039,-0.06664313
-0.10781536,-0.34463420
-0.36379466,-0.57625700
-0.57844897,-0.73768610
-0.72872064,-0.81174969
-0.80019110,-0.78856123
-0.78286286,-0.67318725
-0.67632231,-0.48139252
-0.49364213,-0.23395016
-0.25356525,0.03977445
0.02008065,0.30729939
0.30139154,0.53702676
0.56545556,0.70212447
0.78913598,0.78566206
0.95926853,0.77651196
1.06938214,0.67441923
1.11544754,0.49361312
1.10130560,0.25455608
1.03530372,-0.01713872
0.92846764,-0.29418101
0.79260285,-0.55102090
0.64054901,-0.76865660
0.47878104,-0.92835361
0.31117047,-1.02740656
0.14336350,-1.06422691
-0.02287277,-1.04561640
-0.18682279,-0.98317880
-0.34776754,-0.89132858
-0.50400393,-0.78530836
-0.65406365,-0.67756663
-0.78815421,-0.58271115
-0.90320700,-0.51241903
-0.98879657,-0.47082081
-1.03652294,-0.46079619
-1.03935644,-0.48233791
-0.99285761,-0.53286954
-0.89614555,-0.60749312
-0.75437376,-0.70106949
-0.57256897,-0.80006953
-0.35948126,-0.89763468
-0.13092710,-0.97927173
0.09781997,-1.03198868
0.31173438,-1.04357875
0.49766830,-1.00410724
0.64576834,-0.90751223
0.74856974,-0.75114953
0.80767802,-0.54511824
0.82930101,-0.29777626
0.81921730,-0.02996156
0.78783789,0.23485002
0.74683023,0.47103463
0.70752875,0.65382866
0.67940708,0.76255300
0.67072755,0.78167493
0.67940708,0.70928913
0.70752875,0.55395258
0.74683023,0.33019124
0.78783789,0.06318199
0.81921730,-0.21592836
0.82930101,-0.47369526
0.80767802,-0.67848355
0.74472248,-0.80637041
0.64100235,-0.83824051
0.49310777,-0.76627372
0.30852935,-0.59894283
0.09687600,-0.35385478
-0.12917900,-0.05725013
-0.35521876,0.25952441
-0.56657991,0.56412768
-0.74791653,0.82924261
-0.89069153,1.02986940
-0.98976722,1.15007907
-1.03955861,1.18834501
-1.04027129,1.15079670
-0.99556272,1.05122476
-0.91174408,0.90816208
-0.79672713,0.74148123
-0.66080479,0.57101216
-0.50732202,0.40768572
-0.34672074,0.25630293
-0.18136978,0.11959331
-0.01393736,-0.00700061
0.15404049,-0.13135347
0.32137217,-0.26194594
0.48628352,-0.40500941
0.64746766,-0.56400203
0.79518743,-0.73186218
0.92591919,-0.89505304
1.02793388,-1.03895623
1.09053494,-1.14393711
1.10354604,-1.19042815
1.05899327,-1.16248687
0.95281205,-1.05115473
0.78437297,-0.85509637
0.56567282,-0.58806390
0.30664784,-0.27420092
0.02919262,0.05830920
-0.24281629,0.37448241
-0.48402564,0.63889725
-0.67048892,0.82052174
-0.78263753,0.89721786
-0.80600157,0.86115343
-0.73932017,0.71242933
-0.59103897,0.47388714
-0.37456782,0.17430666
-0.11283971,-0.14708906
0.16634950,-0.44765876
0.43385020,-0.68708001
0.66297443,-0.83291052
0.83115086,-0.86324171
0.92892099,-0.77788442
0.95714886,-0.58431748
0.92272595,-0.31096722
0.84327005,0.00469231
0.74231230,0.31939246
0.64541099,0.59006220
0.57584471,0.77978024
0.54863525,0.86476294
0.57361176,0.82955152
0.64939712,0.68324085
0.75923135,0.44386484
0.87926335,0.14378993
0.98038487,-0.17676059
1.03310918,-0.47525373
1.01281605,-0.71258197
0.90258421,-0.86009363
0.70491312,-0.89717238
0.42836861,-0.81754994
0.10150895,-0.63357323
-0.23859836,-0.36795486
-0.54955033,-0.05206665
-0.78986770,0.27866266
-0.92546678,0.58960176
-0.93724079,0.84937737
-0.81668797,1.04145098
-0.58220576,1.15108130
-0.26300128,1.18023014
0.09659083,1.13782777
0.44518881,1.03907849
0.73183648,0.90220639
0.91366686,0.74515283
0.96063873,0.58470249
0.86839555,0.42634520
0.64515314,0.27843223
0.32498640,0.13793434
-0.04502600,0.00030687
-0.40982645,-0.14022864
-0.71465518,-0.28832632
-0.91338880,-0.44547233
-0.97756927,-0.61057118
-0.89496227,-0.77129081
-0.67555627,-0.91955824
-0.35415003,-1.03838022
0.02079105,-1.11241411
0.39258306,-1.12857771
0.70498190,-1.07839439
0.91078547,-0.95976237
0.97712015,-0.77593761
0.89633559,-0.54162765
0.68311067,-0.27753612
0.36812619,-0.00409141
-0.00080294,0.25479439
-0.36800834,0.47627264
-0.67846693,0.64102320
-0.88612255,0.73525542
-0.96267669,0.75394352
-0.89369058,0.69305219
-0.69468102,0.56405864
-0.39435266,0.37814458
-0.03802538,0.15291921
0.32127277,-0.09144463
0.63082199,-0.33431119
0.84602103,-0.55661554
0.93488875,-0.74454882
0.89044210,-0.88468911
0.71707757,-0.96914120
0.44357356,-1.00006378
0.11038126,-0.98302645
-0.23471317,-0.92794757
-0.54366423,-0.84770081
-0.77496370,-0.75648369
-0.89723527,-0.67006194
-0.90099444,-0.59595776
-0.78485094,-0.54706987
-0.56885839,-0.52613896
-0.28268039,-0.53382475
0.03743388,-0.56706662
0.35414786,-0.61978145
0.63422446,-0.68385721
0.85073272,-0.74836815
0.99387434,-0.80897075
1.05687854,-0.85401025
1.04974774,-0.87993406
0.98849106,-0.88325000
0.89369832,-0.86235731
0.78694425,-0.81719159
0.68752882,-0.74871267
0.61193855,-0.65644115
0.56626407,-0.54421663
0.55031807,-0.41561183
0.56275813,-0.26963787
0.59637337,-0.10731461
0.64185997,0.06963500
0.68968633,0.25805320
0.73166764,0.45267267
0.76011948,0.64375915
0.77662375,0.82327641
0.77711402,0.98100791
0.76611102,1.10123340
0.74758439,1.17045867
0.72595874,1.17735007
0.70531140,1.11465908
0.68879788,0.98090910
0.67642657,0.77961700
0.67120903,0.52791892
0.67495290,0.24112773
0.68419024,-0.05408453
0.69673424,-0.33044724
0.71012654,-0.56119478
0.72197653,-0.72325396
0.73024978,-0.80016340
0.73157840,-0.78238838
0.72971475,-0.67473902
0.72080442,-0.49201400
0.70817628,-0.25340277
0.69392986,0.01364941
0.68062912,0.27850086
0.67097637,0.51085485
0.66740211,0.68424855
0.67353270,0.78096315
0.68547979,0.78585437
0.70635820,0.70216855
0.73141175,0.53653551
0.75651980,0.30590785
0.77678801,0.03334246
0.78731572,-0.25491463
0.78412623,-0.53255199
0.76703813,-0.77802656
0.73425221,-0.97069446
0.68713788,-1.09664612
0.63449013,-1.15354680
0.58560272,-1.14393711
0.55085663,-1.07583759
0.53992920,-0.96089379
0.55980759,-0.81232245
0.61487007,-0.64107184
0.69727806,-0.46052133
0.80132162,-0.28123223
0.90922034,-0.10638673
1.00112794,0.06157394
1.05586804,0.22195504
1.05418694,0.37465612
0.98212155,0.51904922
0.83585507,0.65504971
0.61748288,0.77442800
0.33993760,0.87575491
0.03027007,0.95023558
-0.27926409,0.99100219
-0.55334509,0.99234092
-0.75846171,0.95075057
-0.86788434,0.86570884
-0.86404201,0.74193205
-0.74971237,0.58095263
-0.53417402,0.39537050
-0.24678039,0.19317959
0.07466202,-0.01496689
0.38696555,-0.21869970
0.64750572,-0.40880218
0.82024530,-0.57780627
0.87900988,-0.71833059
0.81933971,-0.83128904
0.64503847,-0.91072082
0.38190052,-0.95807163
0.06605866,-0.97336613
-0.25922654,-0.95673163
-0.54968758,-0.90824826
-0.76624078,-0.82808267
-0.87840395,-0.71494476
-0.87420513,-0.57489063
-0.75739079,-0.40701456
-0.54232331,-0.21859590
-0.25731359,-0.01687999
0.06179352,0.18924881
0.37701334,0.38982502
0.65367894,0.57460561
0.86321764,0.73208187
0.99469365,0.85867606
1.04136950,0.94465429
1.01487550,0.98934402
0.93447906,0.99288430
0.82524366,0.95782981
0.71360544,0.88854942
0.62300980,0.79045514
0.56835587,0.66727975
0.56189417,0.52867161
0.59756029,0.37491235
0.66650522,0.21155101
0.75092509,0.04127765
0.82911863,-0.13367927
0.87912206,-0.31085699
0.88226662,-0.48679726
0.82419568,-0.65832766
0.70504332,-0.81602074
0.52521147,-0.94864141
0.29941953,-1.04807752
0.04648989,-1.10416266
-0.21147297,-1.10795763
-0.45219251,-1.05326427
-0.65622595,-0.93805895
-0.80751299,-0.76751718
-0.90118111,-0.54627977
-0.93974631,-0.29311727
-0.92825365,-0.02521391
-0.87905376,0.23518206
-0.80778894,0.46490580
-0.73096117,0.64243738
-0.66352057,0.75046492
-0.61489485,0.78001088
-0.59378197,0.72366633
-0.60321197,0.59100171
-0.63650682,0.39331594
-0.68463698,0.15044687
-0.73610603,-0.11350855
-0.77911710,-0.37313521
-0.80375555,-0.60482127
-0.80576499,-0.78769449
-0.77949296,-0.91408518
-0.73311344,-0.97588382
-0.67332406,-0.97934282
-0.61226722,-0.93563947
-0.56353602,-0.86072104
-0.53969264,-0.77265060
-0.54976726,-0.68880015
-0.59523564,-0.62525111
-0.67490370,-0.58665930
-0.78031043,-0.58016479
-0.89235039,-0.60073613
-0.98962604,-0.64057665
-1.04959665,-0.68903646
-1.05213632,-0.73480791
-0.98303679,-0.76809123
-0.83496048,-0.78043879
-0.61745687,-0.77203424
-0.34236451,-0.74757417
-0.03717141,-0.71131357
0.26624900,-0.67197840
0.53383120,-0.63911410
0.73399046,-0.62122152
0.84216745,-0.62407752
0.84262977,-0.65144388
0.73906361,-0.69831607
0.54024779,-0.75546603
0.27340166,-0.81466620
-0.02731860,-0.86387598
-0.32340126,-0.89084266
-0.57710695,-0.88481770
-0.75647015,-0.83806143
-0.83752144,-0.74885366
-0.81525785,-0.61583285
-0.68967378,-0.44228900
-0.47947901,-0.23987621
-0.21101159,-0.02128712
0.08386501,0.19926673
0.37236411,0.40761302
0.62525222,0.59109555
0.81862402,0.74172482
0.94459489,0.85083752
0.99731038,0.91387176
0.98695943,0.93467661
0.92931369,0.91882821
0.84454090,0.87471522
0.75371037,0.81246996
0.67547238,0.74280139
0.62532099,0.67778385
0.60774051,0.62367464
0.62006715,0.58452459
0.65745931,0.56606918
0.70820524,0.56935609
0.75772914,0.59278086
0.79089053,0.63245718
0.79415111,0.68278898
0.75924963,0.73909079
0.67816053,0.79004466
0.54794237,0.83322061
0.37494190,0.86086459
0.16790312,0.86858998
-0.06117392,0.85361236
-0.29828300,0.81465547
-0.52868241,0.75165798
-0.73613977,0.66729854
-0.91220002,0.55833267
-1.04213037,0.43017452
-1.12026145,0.28209620
-1.14204918,0.11577696
-1.10620909,-0.06615693
-1.01481347,-0.25957687
-0.87326303,-0.45834467
-0.68817854,-0.65208811
-0.47529894,-0.83244740
-0.24404464,-0.98922044
-0.01146602,-1.10700784
0.20707536,-1.17286652
0.39708094,-1.17613907
0.54595644,-1.11026152
0.64388887,-0.97433916
0.68639825,-0.77227749
0.66639562,-0.52134898
0.58906509,-0.23673017
0.45689626,0.05529553
0.27763158,0.32803939
0.06187296,0.55542035
-0.17747149,0.71504144
-0.42578659,0.79099241
-0.66546287,0.77405942
-0.88486630,0.66906702
-1.06428547,0.49049034
-1.19160855,0.25688084
-1.25504693,-0.00518707
-1.24620300,-0.26604253
-1.16126917,-0.49629215
-1.00212031,-0.67013251
-0.77516173,-0.77010575
-0.49982479,-0.78290906
-0.19319351,-0.70470467
0.11663677,-0.54528046
0.40115038,-0.32056787
0.63245326,-0.05241193
0.78656750,0.23412498
0.84662736,0.51362590
0.80357764,0.76105466
0.66604806,0.96009425
0.44574327,1.10020078
0.17089646,1.17285100
-0.12485339,1.17758053
-0.40454050,1.11926401
-0.63253119,1.00687352
-0.77921043,0.85201745
-0.82695182,0.66940273
-0.76672449,0.46727904
-0.60356695,0.26130324
-0.36014935,0.05916009
-0.06792489,-0.13138094
0.23510438,-0.30437069
0.50946761,-0.45552470
0.71950102,-0.58202474
0.83613638,-0.68042318
0.84864858,-0.75272621
0.75155738,-0.80197973
0.55917460,-0.82789812
0.29517494,-0.83305863
-0.00912255,-0.82093437
-0.31930356,-0.79576588
-0.60261654,-0.76232778
-0.83031358,-0.72367435
-0.98701804,-0.68693931
-1.06804012,-0.65856696
-1.07505413,-0.63960318
-1.02080883,-0.63166641
-0.92452245,-0.63495254
-0.80849246,-0.64831903
-0.69456035,-0.66950434
-0.59905463,-0.69352230
-0.53669941,-0.71922941
-0.51509415,-0.74534891
-0.53041659,-0.76648879
-0.57480108,-0.77969944
-0.63642919,-0.78287595
-0.70197598,-0.77502798
-0.75905146,-0.75647236
-0.79631382,-0.73084721
-0.81307658,-0.69679736
-0.80493206,-0.66262218
-0.77810325,-0.63115281
-0.73997185,-0.60755322
-0.69936825,-0.59673918
-0.66482001,-0.60259155
-0.64299480,-0.62713771
-0.63951516,-0.66790889
-0.65226074,-0.72574160
-0.67587586,-0.78983891
-0.70684325,-0.85289874
-0.73839661,-0.90364002
-0.76373662,-0.93000119
-0.77728388,-0.92075030
-0.77568915,-0.86720901
-0.76037072,-0.76289403
-0.72937206,-0.61291880
-0.69184815,-0.41960289
-0.65252721,-0.19686244
-0.61896096,0.03932656
-0.59838734,0.27093121
-0.59649503,0.48018944
-0.61633899,0.65199318
-0.65564119,0.77403005
-0.71472305,0.84646841
-0.78182593,0.86762480
-0.84854798,0.84822647
-0.90264919,0.80163423
-0.93143903,0.74357557
-0.92345582,0.68961176
-0.87014380,0.65266521
-0.76921140,0.64292360
-0.61939878,0.65831508
-0.42514604,0.69906148
-0.20048892,0.75362465
0.03838259,0.80860967
0.27310076,0.84902443
0.48543456,0.86065630
0.65969622,0.83226472
0.78680464,0.75918293
0.85962321,0.63805552
0.87798126,0.47128617
0.85266717,0.27066421
0.79783902,0.04976517
0.73071057,-0.17594293
0.66879920,-0.39102999
0.62708469,-0.58185962
0.61745754,-0.73601813
0.63874425,-0.84932154
0.69092136,-0.92169244
0.76092798,-0.95253894
0.83270117,-0.94633470
0.88784197,-0.90988324
0.90862105,-0.85145964
0.88091480,-0.78002072
0.79467170,-0.70647054
0.65364301,-0.63694659
0.46082575,-0.57676627
0.23229199,-0.53440659
-0.01313164,-0.51489862
-0.25467076,-0.52129695
-0.47256861,-0.55421461
-0.65080913,-0.61142530
-0.77725068,-0.68956534
-0.85299239,-0.77800713
-0.87752432,-0.86366675
-0.86243069,-0.93621003
-0.82117444,-0.98305162
-0.76864177,-0.99271445
-0.71873393,-0.95633704
-0.68231464,-0.86904319
-0.66388523,-0.72903515
-0.66927195,-0.54635048
-0.69101951,-0.32784987
-0.72407938,-0.09112917
-0.75886967,0.14525981
-0.78476155,0.36177487
-0.79160388,0.53991456
-0.77098946,0.66413005
-0.71519896,0.72145795
-0.62589941,0.70874029
-0.49932303,0.62866682
-0.34075003,0.48521230
-0.15573930,0.28912177
0.04843077,0.05490677
0.26313994,-0.20044381
0.47867738,-0.45880682
0.68249391,-0.70412129
0.86560297,-0.91731786
1.01858147,-1.08162426
1.12784514,-1.18768203
1.18281038,-1.22793106
1.17521782,-1.19896547
1.10051301,-1.10182953
0.95913544,-0.94215729
0.75937537,-0.73202692
0.50942442,-0.48341450
0.23175406,-0.21184928
-0.05296319,0.06034371
-0.31962391,0.31176976
-0.54327227,0.52189259
-0.70203572,0.67303436
-0.77993064,0.75228801
-0.76718916,0.75499913
-0.66986174,0.67952115
-0.49513423,0.53172372
-0.26500216,0.32859076
-0.00572461,0.09037613
0.25331775,-0.15982916
0.48305696,-0.39885999
0.65806535,-0.60626683
0.75740490,-0.76480933
0.77269215,-0.86834169
0.70450701,-0.91816704
0.55769381,-0.91833144
0.34626671,-0.88049249
0.08951212,-0.81990454
-0.19033398,-0.75289557
-0.47041483,-0.69430660
-0.73122199,-0.65720819
-0.94988838,-0.64309469
-1.11604533,-0.65607756
-1.21756098,-0.68841686
-1.24896858,-0.72998712
-1.20940446,-0.76811754
-1.10231671,-0.78961320
-0.93512214,-0.78270390
-0.72077402,-0.73671090
-0.46908926,-0.65135784
-0.20107095,-0.52232657
0.06659252,-0.35580839
0.31424209,-0.15948764
0.52253634,0.05652082
0.67413698,0.28069680
0.75555435,0.50101692
0.76082453,0.70372192
0.68667257,0.87998838
0.53753935,1.02190009
0.32967564,1.11840224
0.08363900,1.16191927
-0.17605424,1.14702727
-0.42390797,1.07121222
-0.63672772,0.93569468
-0.79863442,0.74422792
-0.89726754,0.50970299
-0.92943315,0.24968565
-0.90536974,-0.01868532
-0.84102491,-0.27390840
-0.75722270,-0.49402872
-0.67610114,-0.65899436
-0.61731640,-0.75307065
-0.59656631,-0.76502184
-0.61696755,-0.69782472
-0.67238406,-0.55431538
-0.75232891,-0.35133828
-0.83779781,-0.10972846
-0.90638481,0.14633704
-0.93611569,0.39238116
-0.90928909,0.60669380
-0.81376546,0.77104358
-0.65329543,0.88076515
-0.43323460,0.93064408
-0.17427542,0.92922905
0.09832071,0.88898000
0.35625410,0.82585647
0.57203937,0.75661935
0.72265037,0.69620469
0.79433517,0.65364484
0.77816234,0.63687854
0.67478358,0.64793063
0.49787959,0.67902712
0.26596383,0.72006088
0.00161737,0.75846437
-0.27141592,0.78120418
-0.53089530,0.77665190
-0.75622663,0.73414640
-0.93591529,0.65112934
-1.06361571,0.52913495
-1.13346668,0.36926708
-1.14551235,0.17787083
-1.10280934,-0.03610991
-1.01051653,-0.26189452
-0.87522311,-0.48756627
-0.70650940,-0.69874873
-0.51065533,-0.88532566
-0.29503569,-1.03760115
-0.07244865,-1.14255524
0.14536517,-1.19082352
0.34644453,-1.17572366
0.51961514,-1.09429142
0.65574637,-0.94824953
0.75096906,-0.74663131
0.80154230,-0.49980551
0.80877301,-0.22340415
0.78321055,0.05850483
0.73745864,0.32153701
0.68634734,0.54155761
0.64464933,0.69744368
0.62461656,0.77374311
0.63568087,0.76090945
0.67460767,0.66280225
0.73974444,0.49253636
0.81681863,0.26716491
0.88895483,0.01185564
0.93735375,-0.24486188
0.94435720,-0.47435923
0.89648466,-0.65116343
0.78501783,-0.75768882
0.61375330,-0.78004199
0.39497903,-0.71334212
0.14417429,-0.56591687
-0.11585949,-0.35190298
-0.35979414,-0.09117120
-0.56301311,0.19312633
-0.70472664,0.47709191
-0.76858519,0.73644191
-0.75048679,0.95656547
-0.65471979,1.11883769
-0.48901068,1.21590190
-0.26921610,1.24333231
-0.01527813,1.20118140
0.25115580,1.09348160
0.50901495,0.92777229
0.74161796,0.71279557
0.92970562,0.46645921
1.06694972,0.20064760
1.14527917,-0.06454670
1.16286323,-0.30999899
1.12160726,-0.51687739
1.02646063,-0.66820985
0.88475437,-0.75063573
0.70372192,-0.75418979
0.49625093,-0.68195206
0.27613627,-0.53595061
0.05331579,-0.33179463
-0.16043160,-0.08922259
-0.35406029,0.16806359
-0.51806407,0.41518373
-0.64536879,0.62920080
-0.73025367,0.79404893
-0.77724988,0.89675129
-0.78652281,0.93318779
-0.76831970,0.91256488
-0.73373546,0.84993862
-0.69518301,0.76561469
-0.66461464,0.68174736
-0.65166761,0.61858772
-0.66394933,0.59291149
-0.69762469,0.60916986
-0.75184878,0.66250190
-0.81445153,0.74329789
-0.87155708,0.83275176
-0.90765445,0.90782891
-0.90796534,0.94513780
-0.86083921,0.92501126
-0.75789067,0.83320746
-0.60368225,0.67174833
-0.40140844,0.44513561
-0.16719900,0.17445589
0.07960548,-0.11324890
0.31668926,-0.38667677
0.52133486,-0.61459642
0.67306466,-0.77022553
0.75408338,-0.83691189
0.75727126,-0.80450894
0.68285120,-0.67474449
0.53420959,-0.46488292
0.32346268,-0.19924638
0.06821211,0.09235403
-0.21027839,0.37876747
-0.48917823,0.63167422
-0.74814188,0.82723858
-0.96297683,0.95478487
-1.12207047,1.01350948
-1.21274149,1.00771617
-1.23015103,0.95129032
-1.17543868,0.86307502
-1.05524709,0.76365816
-0.88080256,0.67216501
-0.66860198,0.60546639
-0.43073152,0.57014124
-0.18828656,0.56608962
0.04468321,0.59126352
0.25389729,0.63680661
0.42749710,0.69099790
0.55648503,0.74158877
0.63488920,0.77806107
0.65777814,0.79152176
0.62931917,0.78200409
0.54764550,0.75435503
0.41932659,0.71327500
0.25080774,0.66820836
0.05017950,0.62964150
-0.17285396,0.60714635
-0.40694700,0.60755946
-0.64105660,0.63165916
-0.85844737,0.68168093
-1.04155553,0.74647359
-1.17722350,0.81702018
-1.25174779,0.87952682
-1.25434020,0.91921601
-1.17879337,0.92244336
-1.02502759,0.87876112
-0.80214902,0.78455048
-0.52060568,0.63791981
-0.20652756,0.44336072
0.11458099,0.21551667
0.41206206,-0.02845635
0.65535515,-0.26908560
0.81778063,-0.48709329
0.88027013,-0.66594910
0.83254825,-0.79601588
0.68334450,-0.86991011
0.44589887,-0.88750095
0.15126721,-0.85985477
-0.16321081,-0.80158736
-0.45660996,-0.73049128
-0.68981353,-0.66472619
-0.83092680,-0.61991668
-0.85798415,-0.60853022
-0.77034621,-0.62982040
-0.57494048,-0.68395333
-0.29982179,-0.75774204
0.01753878,-0.83463596
0.33346296,-0.89539775
0.60416978,-0.92119456
0.79196461,-0.89669935
0.87252360,-0.81463394
0.83035366,-0.66920772
0.67518983,-0.47148281
0.42638717,-0.23384885
0.11813795,0.02359543
-0.20734046,0.27779327
-0.50578664,0.50605708
-0.73707144,0.68937288
-0.87257855,0.81707869
-0.89295670,0.88242919
-0.79437348,0.88743115
-0.59248075,0.84629421
-0.31365768,0.77706724
0.00733060,0.70048198
0.33259233,0.63646130
0.62652934,0.60078400
0.86252079,0.60052699
1.02014760,0.63875629
1.09119430,0.71003743
1.08372089,0.79735529
1.01380822,0.88080283
0.90409553,0.93895665
0.77969526,0.95244525
0.66410709,0.90721307
0.57770482,0.79504100
0.52717166,0.62307173
0.51947495,0.39884749
0.54768209,0.14362416
0.60108737,-0.11847598
0.66590410,-0.36172464
0.72812178,-0.56207902
0.77608519,-0.70009023
0.80429227,-0.76495571
0.80602275,-0.74735060
0.78804472,-0.65429523
0.75480558,-0.49345957
0.71507873,-0.27985432
0.67810290,-0.03191069
0.65171972,0.23058841
0.64092684,0.48835191
0.64516305,0.72207034
0.66655042,0.92158821
0.69573142,1.07147423
0.72784322,1.16583159
0.75567312,1.19983122
0.77303168,1.17147703
0.77595155,1.08161176
0.76342541,0.93412276
0.73949015,0.73435296
0.70452762,0.49767820
0.66919741,0.23472202
0.63846598,-0.03428156
0.61865062,-0.28881142
0.61437261,-0.50776156
0.62772570,-0.67152496
0.65786237,-0.76429060
0.70297129,-0.77429188
0.75249258,-0.70167475
0.80278703,-0.55497029
0.84339279,-0.34650473
0.86639241,-0.09723573
0.86539626,0.16755774
0.83613761,0.42140532
0.77669792,0.64008672
0.68930504,0.80294572
0.57374830,0.90160421
0.43121615,0.93697717
0.26813135,0.91490150
0.08954335,0.85090775
-0.09915998,0.76564813
-0.29223785,0.68141782
-0.48339994,0.61838925
-0.66745727,0.59308900
-0.83392287,0.60756439
-0.97138690,0.66299442
-1.07221486,0.74525848
-1.12705712,0.83513445
-1.12782244,0.90951863
-1.06896348,0.94529846
-0.94880903,0.92334027
-0.76877824,0.83002967
-0.54026676,0.66584639
-0.28031504,0.44190784
-0.00649668,0.17489085
0.25842027,-0.10900580
0.49060103,-0.37940696
0.66777992,-0.60586486
0.77198918,-0.76203502
0.79391139,-0.82738328
0.72634730,-0.79593531
0.57980144,-0.67303043
0.36728385,-0.47050465
0.11100446,-0.21096100
-0.16220686,0.07724751
-0.42430148,0.36381807
-0.64968908,0.62045175
-0.82057479,0.82632284
-0.92130722,0.96453411
-0.95462793,1.02788685
-0.92685337,1.02323819
-0.85465262,0.96392720
-0.76029430,0.86919532
-0.66789957,0.76096656
-0.59935693,0.66041222
-0.57247742,0.58289420
-0.58989287,0.54386769
-0.65250534,0.54275829
-0.74504137,0.57768967
-0.84640117,0.63833498
-0.93118353,0.71000739
-0.97397521,0.77650300
-0.95379779,0.82314928
-0.85606357,0.84147674
-0.68143608,0.82292945
-0.44245853,0.77458655
-0.15832203,0.70400848
0.14155833,0.62593641
0.42345542,0.55775310
0.65408594,0.51623785
0.80540359,0.51422778
0.85676274,0.55584078
0.80593862,0.64290941
0.65525805,0.75969327
0.42540568,0.88875611
0.14436271,1.00523002
-0.15476091,1.08246227
-0.43848199,1.09637729
-0.67762915,1.02978879
-0.85316969,0.87785988
-0.95047970,0.64402650
-0.97502201,0.34461156
-0.93663653,0.01139396
-0.85533658,-0.31827561
-0.75571836,-0.60465396
-0.66270704,-0.81138256
-0.59739535,-0.91105402
-0.57554881,-0.89160231
-0.59717552,-0.75272597
-0.66079059,-0.51053898
-0.74971945,-0.19975496
-0.84293800,0.13690005
-0.91669997,0.45274607
-0.94850156,0.70382995
-0.92083979,0.85528755
-0.82226900,0.88448466
-0.65536036,0.79227590
-0.43264817,0.58860465
-0.17111667,0.30509902
0.10400385,-0.01768293
0.36443350,-0.33432826
0.58250512,-0.60115046
0.73469489,-0.78234787
0.80261574,-0.85290409
0.78114080,-0.80759928
0.67476259,-0.65712305
0.49271615,-0.42190329
0.25356525,-0.13461621
-0.01915467,0.16663588
-0.29983183,0.44363329
-0.56373351,0.66295083
-0.78771335,0.79787095
-0.96047679,0.83897267
-1.06887775,0.77991512
-1.11288136,0.63125238
-1.09655012,0.40994164
-1.02855554,0.13837959
-0.92035458,-0.15860914
-0.78425266,-0.45643928
-0.62971989,-0.73085204
-0.46824708,-0.96742826
-0.30823397,-1.14728259
-0.15055068,-1.26186845
0.00469231,-1.30448006
0.15897592,-1.27204555
0.31397869,-1.16526053
0.47014290,-0.98900387
0.62739384,-0.75481633
0.77612767,-0.47305078
0.91195489,-0.16768815
1.02155659,0.13918545
1.09230702,0.42071229
1.11217553,0.64971786
1.07177366,0.80193145
0.96631321,0.85945608
0.79907763,0.81198506
0.57399900,0.66727473
0.31045456,0.43703216
0.02748154,0.15061397
-0.24984208,-0.15618850
-0.49498785,-0.44365370
-0.68310043,-0.67345618
-0.79416492,-0.81410401
-0.81768584,-0.84755505
-0.74840476,-0.76411291
