I,Q
-0.02079800,0.84535510
-0.08798975,0.92282299
-0.11318138,1.03293072
-0.15730074,1.09571783
-0.19149678,1.15865893
-0.22726461,1.15722648
-0.23364320,1.11156598
-0.20876948,1.04219103
-0.12782447,0.86858943
-0.07392918,0.66918256
0.02041555,0.42429479
0.13911613,0.18571539
0.19241314,-0.08247443
0.25911788,-0.35147528
0.28324258,-0.59096799
0.25103840,-0.75913609
0.14291084,-0.87799695
0.01476095,-0.93835553
-0.14971915,-0.91845371
-0.33175170,-0.83517838
-0.55933643,-0.72541125
-0.73600118,-0.56268881
-0.86166248,-0.41301102
-0.93022474,-0.20757434
-0.92020422,-0.07094373
-0.84611324,0.07358142
-0.67265029,0.16610811
-0.42916097,0.23101970
-0.13708600,0.24184127
0.15037823,0.23828453
0.44961315,0.20348192
0.70668154,0.15576388
0.95250196,0.10389609
1.08955261,0.02421805
1.18439153,-0.05199558
1.19396773,-0.09137367
1.15856110,-0.12139727
1.06501436,-0.12545437
0.95552128,-0.09215117
0.87710370,-0.02118084
0.75856910,0.05958494
0.66278301,0.18519702
0.56388056,0.34251774
0.49283956,0.48979904
0.44056097,0.64489069
0.36843648,0.77331968
0.24943446,0.83818995
0.14329532,0.90221988
-0.00491826,0.88979207
-0.17714345,0.82326179
-0.34328027,0.72106143
-0.55517479,0.58071181
-0.71275472,0.41131159
-0.86265742,0.23209355
-0.95687209,0.07350141
-0.96787313,-0.03848844
-0.92748037,-0.17630931
-0.80674302,-0.19841608
-0.59993018,-0.21136419
-0.35528342,-0.17647865
-0.07531242,-0.12441064
0.16600587,-0.01473286
0.48990851,0.04363636
0.73538605,0.13163823
0.93077309,0.18361306
1.07498273,0.16664109
1.14607039,0.17374610
1.16490768,0.12383247
1.11960148,0.05456991
1.06431262,0.01944380
0.96215262,0.00670210
0.85710540,0.01072673
0.75524585,0.02744334
0.67246420,0.11787904
0.59442974,0.22977987
0.51513472,0.35872688
0.45904615,0.48271202
0.37444131,0.62607539
0.29606282,0.74988906
0.16520710,0.83539255
-0.00210416,0.88464437
-0.15108441,0.88210166
-0.39139374,0.83645077
-0.56267950,0.75247405
-0.75846063,0.61580885
-0.87870919,0.47705289
-0.98633670,0.27051750
-1.02015440,0.08713932
-0.96684033,-0.10655414
-0.85144311,-0.29397674
-0.66913728,-0.47394259
-0.45421009,-0.62584650
-0.23337909,-0.77032933
-0.01758440,-0.87149370
0.14211454,-0.91606306
0.21778507,-0.92185359
0.21931101,-0.87346217
0.16382800,-0.80634660
0.01728956,-0.67688660
-0.18221714,-0.51555281
-0.41008190,-0.37958978
-0.61875263,-0.25201360
-0.80539862,-0.13269933
-0.90608692,-0.08184616
-0.93745321,-0.04239531
-0.94009452,-0.06397852
-0.81933606,-0.18306460
-0.61371102,-0.31817473
-0.39250471,-0.46754840
-0.18001765,-0.61363935
0.01854937,-0.75043201
0.14697882,-0.87070024
0.21345771,-0.94357492
0.20824604,-0.92665936
0.12802210,-0.84490769
-0.00704899,-0.75074313
-0.20791616,-0.59442972
-0.41205118,-0.42438333
-0.60450300,-0.27686548
-0.78774836,-0.10898112
-0.90766607,-0.00539079
-1.01383733,0.02516736
-1.05696316,0.04380447
-1.04213284,0.01937513
-1.00950144,-0.01900357
-0.97171755,-0.10108624
-0.89269208,-0.15163543
-0.83400540,-0.20036839
-0.81847817,-0.20996950
-0.77153651,-0.18700266
-0.79970876,-0.14636064
-0.76781170,-0.08976683
-0.79884583,-0.02415649
-0.79613106,0.02386266
-0.82982790,0.04109918
-0.82896368,0.02186654
-0.83326297,-0.01806070
-0.81041046,-0.14495332
-0.75102132,-0.26337968
-0.70756890,-0.43964514
-0.59470532,-0.58213348
-0.49786169,-0.71293191
-0.32450391,-0.84069655
-0.16942249,-0.90335451
0.05661813,-0.90322645
0.28540436,-0.84698294
0.53785100,-0.74177024
0.74076081,-0.60440058
0.89875230,-0.44261472
1.03100712,-0.24512458
1.08442204,-0.10103190
1.06821752,0.03804517
0.94361465,0.16291194
0.72491330,0.23349063
0.44416189,0.26713386
0.13610880,0.26037206
-0.21277605,0.19859479
-0.50132119,0.12081535
-0.74629196,0.01802642
-0.90824854,-0.06327413
-0.95020185,-0.13410318
-0.88856456,-0.21481200
-0.71372753,-0.26490958
-0.47517927,-0.26527119
-0.14282140,-0.24202895
0.19414867,-0.20190648
0.50251556,-0.10743543
0.76928422,0.00119966
0.94846851,0.13725773
1.04909577,0.29246574
1.03521382,0.44524313
0.92550248,0.56696212
0.77174267,0.67713753
0.52057865,0.77665001
0.28565287,0.85111473
0.02253973,0.84658754
-0.21771866,0.84955319
-0.41447811,0.77393410
-0.58247610,0.68811366
-0.68323776,0.56225396
-0.75827269,0.42408213
-0.80075969,0.29271626
-0.79199580,0.16634781
-0.79905187,0.01135172
-0.78361261,-0.08901786
-0.76582838,-0.21387278
-0.75728529,-0.29773152
-0.76242286,-0.33669240
-0.77452135,-0.35608481
-0.79536102,-0.35555064
-0.79461582,-0.32231009
-0.80719512,-0.24877712
-0.83930857,-0.18409726
-0.90826566,-0.09864733
-0.89993706,-0.00898044
-0.93407604,0.10179805
-0.97556796,0.14837336
-0.97903612,0.17666939
-0.97812914,0.17079529
-0.95823662,0.10776635
-0.87183715,-0.03465201
-0.79504748,-0.21140195
-0.64435717,-0.41508283
-0.48059870,-0.63570593
-0.30904985,-0.83572866
-0.12209637,-0.99356378
0.04378611,-1.06969548
0.16322239,-1.07928752
0.22998552,-0.96259917
0.22335450,-0.77929670
0.19531259,-0.50109991
0.13613630,-0.14884250
0.03277326,0.19306129
-0.08075157,0.52339893
-0.15232416,0.79343155
-0.23409374,0.97834312
-0.24896392,1.01864385
-0.21460692,0.94902662
-0.14525116,0.73447120
-0.00774970,0.45141005
0.08248568,0.08739195
0.20087101,-0.27565344
0.27815020,-0.61167869
0.32963311,-0.89369299
0.28426149,-1.04220864
0.16270604,-1.07536604
-0.01003766,-0.99865606
-0.19986302,-0.82806586
-0.43938216,-0.61056370
-0.64564874,-0.34985884
-0.83578629,-0.15183758
-0.94049572,-0.00465296
-0.97536440,0.07183285
-0.93053119,0.04989342
-0.79734541,-0.10462096
-0.62056078,-0.31170402
-0.38337013,-0.55345618
-0.15653314,-0.76182447
0.04480418,-0.96795492
0.19152064,-1.04800440
0.26655390,-1.04953343
0.29705030,-0.93149572
0.24339541,-0.70512025
0.15353793,-0.38356849
0.03372880,-0.03932201
-0.10267948,0.32395019
-0.19367732,0.64377328
-0.24114164,0.88630344
-0.25431345,1.03316205
-0.18467666,1.05949634
-0.06275572,0.97856440
0.11632832,0.84276150
0.30586097,0.64214142
0.48924007,0.41566192
0.68011179,0.21671196
0.81411896,0.09701392
0.91099226,-0.01898144
0.94215612,0.00347359
0.88763498,0.08769255
0.77936930,0.21399210
0.64739367,0.39397358
0.45907752,0.58002232
0.25160684,0.75433780
0.03078382,0.89111789
-0.17949363,0.94748579
-0.37718338,0.97920353
-0.54282865,0.87434435
-0.69167812,0.76364694
-0.78974947,0.58109039
-0.87393721,0.37520413
-0.90798215,0.17839415
-0.90454619,-0.05527193
-0.85992222,-0.21573211
-0.76561632,-0.38218797
-0.64175798,-0.50421459
-0.51080517,-0.60111272
-0.33266937,-0.67800619
-0.14387853,-0.73788573
-0.00673716,-0.75648247
0.11012614,-0.79009565
0.20760887,-0.81183955
0.23408345,-0.81636138
0.27074331,-0.82879636
0.26249888,-0.84017517
0.20776458,-0.80651213
0.14091806,-0.82295338
0.10844969,-0.80356353
0.09604409,-0.82860592
0.08418393,-0.82238835
0.09289058,-0.84576443
0.18055852,-0.84992552
0.20955748,-0.87158480
0.28611819,-0.85739072
0.32906138,-0.91290735
0.34774227,-0.91726751
0.32646993,-0.92182748
0.25892238,-0.87157184
0.13129413,-0.82897703
-0.06539403,-0.73081794
-0.28168069,-0.65597600
-0.48459354,-0.52223618
-0.68395665,-0.41655370
-0.84218161,-0.28465973
-0.93085891,-0.17871485
-0.94205506,-0.09762904
-0.85801739,-0.04124642
-0.69422899,0.00542265
-0.44348567,0.02837747
-0.14365455,0.00835608
0.14719448,-0.00723004
0.45103702,0.00733127
0.72693918,0.02615045
0.93484245,0.08354140
1.09882709,0.14424936
1.17588703,0.20800610
1.17960201,0.32050606
1.14834019,0.39269654
1.05442900,0.44247586
0.93726751,0.42278701
0.83859091,0.37678735
0.73275283,0.24903632
0.65548161,0.09286577
0.59064671,-0.10833277
0.53586555,-0.34496606
0.49707891,-0.55741647
0.46628693,-0.75089455
0.42329192,-0.89366877
0.35845738,-0.93721579
0.26765030,-0.93178458
0.15238137,-0.81559619
0.03790237,-0.64141418
-0.10637340,-0.36853774
-0.18919361,-0.08684312
-0.29132619,0.22954027
-0.35151709,0.49049427
-0.32604030,0.74729321
-0.24817582,0.89677547
-0.13397138,1.02395452
0.02025804,1.03493989
0.21691772,0.98476004
0.43142916,0.85596182
0.59284060,0.68734592
0.74667965,0.49958594
0.86865144,0.30307608
0.90506732,0.11168202
0.88503199,-0.07058714
0.81842458,-0.24334142
0.69792700,-0.35252124
0.58071474,-0.48248258
0.42317851,-0.58840949
0.29107971,-0.65989943
0.18971584,-0.73264208
0.10859628,-0.80146697
0.06617515,-0.85716784
0.05436478,-0.88789494
0.10768062,-0.91106743
0.15108051,-0.96392516
0.19352647,-0.92924158
0.22433898,-0.92142694
0.24583661,-0.88220362
0.22788001,-0.82121817
0.16270391,-0.79891453
0.07792294,-0.69001466
-0.06481122,-0.60497157
-0.23060810,-0.54103814
-0.39265145,-0.46329671
-0.57038528,-0.34846865
-0.72953314,-0.29940157
-0.85626774,-0.19796443
-0.98549070,-0.11818666
-1.04860027,-0.05664860
-1.07197466,-0.00045902
-1.07960906,0.02635324
-1.05241811,0.04304818
-1.00400688,0.00972495
-0.92580442,-0.04474316
-0.78445806,-0.12876756
-0.69116647,-0.26511111
-0.58214954,-0.38279662
-0.45050198,-0.56058277
-0.33903089,-0.67293466
-0.20789412,-0.79067909
-0.08971462,-0.88521949
0.02804435,-0.92361018
0.13839266,-0.89537210
0.25694892,-0.80997454
0.39400633,-0.68849225
0.47805842,-0.54147498
0.58873661,-0.34671437
0.67795370,-0.15990920
0.74167595,0.00953653
0.79888849,0.13672572
0.85278616,0.24686529
0.88360652,0.30781630
0.92088784,0.31369447
0.93684020,0.28737790
0.93109536,0.25288709
0.88370308,0.18512165
0.87972182,0.13144959
0.85257181,0.11079932
0.81587187,0.13298412
0.73795949,0.16493973
0.66185811,0.25790245
0.59667300,0.37427592
0.46144222,0.50548639
0.31502868,0.60399436
0.16337970,0.73287037
0.00878674,0.81677416
-0.18278563,0.86497998
-0.34905795,0.86702099
-0.52812387,0.82039835
-0.68213854,0.74225799
-0.76701888,0.60529139
-0.85636954,0.44313600
-0.90006064,0.22446832
-0.89340679,0.00844772
-0.81903722,-0.21177924
-0.73604702,-0.41251522
-0.60712505,-0.58815837
-0.47979052,-0.74445899
-0.31866827,-0.86472463
-0.16166863,-0.94934279
-0.02980585,-0.96800039
0.09465509,-0.90534866
0.18141790,-0.84417055
0.25005216,-0.67954079
0.25312382,-0.50345439
0.25675409,-0.29417511
0.20643915,-0.05641303
0.12652478,0.19787358
0.03827568,0.45016974
-0.07628753,0.65565131
-0.18770161,0.86204213
-0.27704050,0.98287147
-0.36262026,1.08471322
-0.43519452,1.12769505
-0.46637674,1.13547771
-0.45645633,1.07291164
-0.41597272,1.00535389
-0.31346036,0.89617341
-0.21239541,0.80542262
-0.07343550,0.70692724
0.07673646,0.59633172
0.26059484,0.52565690
0.41039337,0.42820208
0.55869628,0.35057073
0.69811095,0.30512372
0.78972929,0.24065733
0.82174339,0.21013215
0.87547744,0.17646852
0.88524258,0.16716759
0.86903443,0.15209163
0.85255096,0.15800927
0.81017187,0.14593242
0.78368476,0.14522666
0.79772760,0.18546832
0.81935658,0.16170863
0.80565056,0.21262993
0.86243453,0.23425027
0.88694726,0.24687047
0.93271342,0.25938101
0.96817016,0.25375084
0.93583069,0.24618804
0.89539127,0.21445428
0.82553333,0.17659754
0.70257712,0.15424943
0.54885637,0.10586086
0.37635933,0.06689513
0.16091639,0.04097203
-0.07145833,-0.00269272
-0.31708673,-0.05731784
-0.56117176,-0.11219439
-0.77763584,-0.17512021
-0.99680274,-0.21891846
-1.15506479,-0.27546954
-1.30380043,-0.30094922
-1.34487699,-0.35722681
-1.35058409,-0.35010388
-1.28545099,-0.35545832
-1.11506898,-0.29728505
-0.89885244,-0.25805099
-0.60793549,-0.16996436
-0.29538012,-0.07544600
0.03668463,0.03852314
0.35845027,0.13096623
0.61920944,0.22561827
0.79619983,0.24722662
0.89931556,0.27023959
0.91613643,0.24439974
0.81700960,0.19854194
0.61671266,0.11391371
0.37928743,0.02919194
0.07004284,-0.08869347
-0.25436958,-0.18738734
-0.54093723,-0.21923642
-0.76821222,-0.26770741
-0.92452221,-0.22175157
-0.98096592,-0.18402554
-0.96842270,-0.09246962
-0.88846137,0.07438267
-0.73803900,0.20025948
-0.56298645,0.36398383
-0.39377729,0.54038607
-0.23414244,0.69840298
-0.11432912,0.83815367
-0.04673471,0.92477514
-0.04202565,1.02737894
-0.06725801,1.07025813
-0.11939726,1.08110106
-0.19143131,1.07416315
-0.25968905,1.00702411
-0.27426581,0.95728983
-0.27548356,0.84231326
-0.24620071,0.72364849
-0.14288943,0.59975558
-0.00951302,0.47359307
0.15762785,0.37224330
0.32633841,0.25621146
0.50891262,0.19795141
0.70352920,0.16702884
0.83853815,0.15717835
0.97655647,0.20060920
1.06537863,0.24254361
1.11809564,0.29663702
1.13273346,0.37264790
1.11861094,0.42020111
1.02372760,0.40930376
0.95502881,0.36819169
0.80291357,0.28182111
0.70925693,0.14301194
0.53338354,-0.01531521
0.44140455,-0.22626247
0.29305707,-0.45466479
0.21802749,-0.61017390
0.16225956,-0.76419217
0.13821383,-0.86376108
0.17671138,-0.92391965
0.25541319,-0.85330397
0.38814254,-0.73621339
0.51400840,-0.58025174
0.65165994,-0.38676194
0.79038919,-0.17298958
0.86488348,0.01480429
0.90595733,0.18851531
0.88090060,0.29083832
0.77433145,0.34767958
0.60662700,0.35477596
0.40075383,0.28861905
0.11787656,0.18767316
-0.16651156,0.07923629
-0.44121739,-0.04327429
-0.68290154,-0.16164488
-0.89838275,-0.26618936
-1.02724180,-0.35152916
-1.10668599,-0.39484099
-1.14447114,-0.40955563
-1.07519396,-0.38433560
-1.00856568,-0.36617267
-0.94133960,-0.30040976
-0.85141495,-0.21909789
-0.75802828,-0.21334215
-0.71570055,-0.15584101
-0.65306640,-0.12394679
-0.66422855,-0.10668620
-0.66086728,-0.11967749
-0.72172231,-0.11685663
-0.76232450,-0.15184602
-0.79973629,-0.19583433
-0.86389331,-0.21279033
-0.89545870,-0.26215893
-0.91441096,-0.32609137
-0.94344510,-0.36426648
-0.94800501,-0.39509188
-0.93313585,-0.41708840
-0.88287584,-0.37853613
-0.84354840,-0.33252121
-0.78786386,-0.26489683
-0.74328216,-0.14941360
-0.68671057,-0.00572166
-0.62167883,0.15884531
-0.49147717,0.31595737
-0.43609105,0.50409925
-0.36382072,0.64089528
-0.29253214,0.78518623
-0.24900116,0.85552829
-0.19572504,0.90480096
-0.13791923,0.93000229
-0.13240300,0.91224221
-0.14581039,0.87674813
-0.16326589,0.82265170
-0.17950812,0.79464362
-0.20748002,0.77188984
-0.21840768,0.77777598
-0.27226507,0.78973733
-0.30707730,0.82044967
-0.31177694,0.86236663
-0.31406487,0.90912198
-0.32380506,0.96203791
-0.29008178,0.97373664
-0.25449543,0.92545869
-0.22728499,0.85746115
-0.18929100,0.72734699
-0.13434130,0.56444684
-0.08732327,0.35603448
-0.00913390,0.08773080
0.06090463,-0.12999755
0.11445496,-0.38791520
0.20524599,-0.63131918
0.25004172,-0.84177435
0.27078473,-1.00774649
0.30149651,-1.13937460
0.32427341,-1.21908902
0.34880267,-1.23878651
0.32619229,-1.21068835
0.30552244,-1.10421232
0.25261434,-0.98758936
0.20921015,-0.79754762
0.15561839,-0.61496719
0.12771003,-0.38498182
0.07899262,-0.16060556
0.03503115,0.08970671
0.00746366,0.32321417
-0.06135266,0.52390922
-0.10576542,0.70089061
-0.20173531,0.84327473
-0.23189316,0.93608880
-0.34027737,0.96832522
-0.40191427,0.99685550
-0.45705019,0.98142096
-0.50022300,0.93049927
-0.47864690,0.87821561
-0.42373240,0.83514008
-0.33508914,0.75162840
-0.18525893,0.73184206
0.01209837,0.71017951
0.22299902,0.63301058
0.45339099,0.62896551
0.64273513,0.57661506
0.79130031,0.48807154
0.89757114,0.41370930
0.90590567,0.29706689
0.88389908,0.12592593
0.79793848,-0.03972756
0.66638235,-0.21495128
0.49521658,-0.38765980
0.34973453,-0.57054308
0.21543995,-0.70458311
0.12454175,-0.80882358
0.11465731,-0.84762534
0.17416146,-0.83026430
0.28275736,-0.77754224
0.46266754,-0.67045426
0.61366758,-0.51440381
0.79311910,-0.33940734
0.92154372,-0.14144559
0.97079719,0.08482361
0.95004672,0.28370115
0.85270511,0.42747438
0.68957575,0.60482408
0.45254075,0.73030255
0.19972525,0.79780473
-0.01551008,0.85734864
-0.21849234,0.87269810
-0.33907157,0.88022445
-0.38130767,0.82839928
-0.31608682,0.73173341
-0.19087796,0.63610208
-0.00838755,0.55960236
0.24153383,0.45915175
0.47370644,0.37792413
0.68901931,0.28512699
0.83742915,0.25861108
0.93123536,0.22756525
0.93584757,0.25927304
0.84343191,0.29933695
0.67603157,0.39181320
0.46462051,0.46970562
0.26908769,0.56471388
0.02096270,0.67201437
-0.19555639,0.76289276
-0.34385911,0.82581692
-0.43505289,0.90989516
-0.50270610,0.93287121
-0.53809658,0.91800867
-0.44517287,0.91063074
-0.42592372,0.89528053
-0.33438996,0.85272117
-0.27114305,0.80420522
-0.20532290,0.78093549
-0.15353234,0.74787529
-0.15805492,0.76980671
-0.13947462,0.78159606
-0.14441825,0.79568153
-0.19224792,0.80701640
-0.23065614,0.81903914
-0.25132541,0.81641996
-0.28107409,0.83462628
-0.30738779,0.82158628
-0.33216231,0.82632098
-0.32782796,0.80328085
-0.33318996,0.80552338
-0.34851485,0.80549919
-0.33743320,0.79291195
-0.30783032,0.79565491
-0.28830277,0.81192987
-0.24029491,0.83686065
-0.18578448,0.83468044
-0.16046808,0.85699253
-0.13938040,0.87885968
-0.10640154,0.87466951
-0.11821388,0.84086742
-0.15262786,0.83204521
-0.21274608,0.80974663
-0.30599234,0.74095368
-0.42970607,0.67743814
-0.55954841,0.57655352
-0.66480418,0.42427787
-0.78174386,0.27103985
-0.86013517,0.11115446
-0.89554458,-0.06885202
-0.88310511,-0.23552781
-0.77882817,-0.44413441
-0.65617143,-0.59756708
-0.49033623,-0.73912195
-0.29001976,-0.85887232
-0.09641749,-0.93314061
0.10758972,-0.95839174
0.25156261,-0.90191719
0.34439309,-0.83246185
0.38106122,-0.67704925
0.35299381,-0.49680911
0.26351215,-0.28846887
0.15520224,-0.02834366
0.02296860,0.22032335
-0.12219849,0.45509061
-0.24104034,0.65728997
-0.33991285,0.84109241
-0.41526763,0.96594054
-0.42868070,1.02912720
-0.44277924,1.05519766
-0.39974788,1.03267516
-0.34491467,0.99866278
-0.27470666,0.94232406
-0.23280068,0.86622666
-0.19901452,0.77230389
-0.20320975,0.73785029
-0.20206403,0.67047959
-0.20561002,0.64273657
-0.27110342,0.64148447
-0.27256050,0.66789057
-0.31019562,0.72253013
-0.33885320,0.76823347
-0.33997852,0.82266825
-0.29454478,0.87502297
-0.27028958,0.91699032
-0.24952430,0.94858237
-0.21195585,0.97848393
-0.19427096,0.97567490
-0.17802253,0.94253885
-0.20001458,0.87352515
-0.23469392,0.78088085
-0.27847313,0.67874860
-0.37756528,0.57174008
-0.47835110,0.42575562
-0.57587051,0.28667081
-0.65014055,0.15242736
-0.73600247,-0.01120584
-0.78563131,-0.12706587
-0.84644320,-0.28130708
-0.84475941,-0.36068488
-0.86541761,-0.43111902
-0.84458335,-0.48182838
-0.83142930,-0.46980748
-0.79248791,-0.43886744
-0.79333015,-0.38432052
-0.76838007,-0.33799466
-0.78495084,-0.28771217
-0.78772783,-0.19410352
-0.82105166,-0.13721555
-0.83507559,-0.11365116
-0.84374430,-0.10145969
-0.85689565,-0.12794059
-0.85811590,-0.16944033
-0.84704103,-0.22396147
-0.80559924,-0.29867602
-0.72933310,-0.41131793
-0.63830886,-0.49253328
-0.54423787,-0.58589771
-0.40968083,-0.62253221
-0.25605713,-0.68751099
-0.06924658,-0.75345826
0.09061977,-0.75176939
0.28691545,-0.75317677
0.45441799,-0.73237423
0.59817610,-0.66696628
0.74908712,-0.59287625
0.81614479,-0.49650252
0.90605816,-0.37053060
0.90876430,-0.20427486
0.85706773,-0.00345959
0.82589293,0.20713078
0.71145251,0.43570785
0.56082722,0.66029214
0.39770153,0.83426454
0.22393071,0.99369479
0.09817025,1.09157911
-0.08666423,1.12320638
-0.21636189,1.04890206
-0.29098943,0.89164211
-0.36073421,0.67194399
-0.36274913,0.39002986
-0.30885919,0.09450331
-0.24064466,-0.22008832
-0.14228457,-0.48967217
-0.00624584,-0.73539121
0.13661121,-0.86824006
0.29523952,-0.90082387
0.43604123,-0.84541122
0.57171318,-0.68965308
0.68269485,-0.52984033
0.76455717,-0.27366377
0.83372999,-0.03238911
0.85017802,0.18232608
0.82170148,0.34946201
0.78155178,0.41050107
0.73197287,0.36774356
0.68108508,0.29138553
0.56763567,0.11043839
0.49452141,-0.13113036
0.42222770,-0.39673575
0.35882579,-0.61359961
0.31246779,-0.79306058
0.30878649,-0.90552765
0.30511222,-0.96319220
0.33722947,-0.89622135
0.38499049,-0.73849780
0.45684668,-0.53020133
0.54601435,-0.29553360
0.63315452,-0.02961096
0.73358876,0.20796823
0.80503696,0.41867246
0.85794891,0.56250891
0.92924319,0.65122058
0.96358659,0.65482136
0.98851160,0.63737641
0.94878942,0.53593890
0.93047929,0.44463058
0.86444743,0.30802839
0.80594076,0.19213574
0.71685747,0.06015030
0.63963277,-0.04323386
0.53769866,-0.13399777
0.48302606,-0.22636348
0.41107316,-0.32262794
0.35812448,-0.45415980
0.33891659,-0.57945830
0.29277339,-0.70549299
0.29026930,-0.84541329
0.29145518,-0.95267703
0.30307139,-1.06965777
0.33622164,-1.17283688
0.32498804,-1.17531167
0.32202527,-1.14676079
0.33913642,-1.07401893
0.29908881,-0.89692702
0.25055436,-0.67314782
0.21076818,-0.38251172
0.14284113,-0.08450467
0.06159227,0.20897378
-0.01021714,0.45244799
-0.10101225,0.66913431
-0.18656104,0.82527936
-0.28901295,0.88695444
-0.38545802,0.83297473
-0.49261643,0.73828889
-0.56000281,0.59734805
-0.63030721,0.36972371
-0.70359905,0.15945481
-0.75287214,-0.06901647
-0.80451755,-0.23466686
-0.80341778,-0.40693268
-0.80165652,-0.47946483
-0.81198006,-0.50325986
-0.80807821,-0.49478665
-0.78601034,-0.45796310
-0.77096485,-0.39296593
-0.75763727,-0.31828699
-0.74375714,-0.27158737
-0.75723995,-0.22738859
-0.77038628,-0.22284560
-0.80518918,-0.25279319
-0.85041565,-0.28661202
-0.87772779,-0.36447627
-0.90006682,-0.42211835
-0.90167093,-0.44050062
-0.86518492,-0.42999102
-0.82259535,-0.38319906
-0.76685978,-0.29140468
-0.68703696,-0.16442559
-0.60137640,0.00681736
-0.48177167,0.20111254
-0.39618179,0.39341916
-0.29533274,0.59105541
-0.27873893,0.73781970
-0.24311301,0.85127145
-0.27026133,0.94682557
-0.30469712,0.97710630
-0.35651281,0.95888265
-0.41264698,0.91120481
-0.46845957,0.88313348
-0.47559407,0.84714969
-0.46387317,0.79584637
-0.38318934,0.72220985
-0.25406292,0.70626460
-0.09831401,0.67770879
0.08470979,0.66146899
0.29092300,0.63042451
0.50026627,0.59757927
0.64928902,0.53475874
0.77861997,0.45768805
0.86984806,0.34584180
0.87875803,0.23123335
0.83144566,0.06263413
0.77785613,-0.08603256
0.64214731,-0.24529559
0.52793328,-0.39945288
0.40612424,-0.56971304
0.31246360,-0.68822043
0.24184426,-0.81128236
0.22950073,-0.88188182
0.22677927,-0.95442751
0.26552441,-0.96557309
0.29490760,-0.97390113
0.36907400,-0.96169406
0.36267349,-0.90888885
0.37456298,-0.83652296
0.38432823,-0.79073803
0.30753118,-0.72169731
0.20140855,-0.62500912
0.06220242,-0.57021591
-0.10339686,-0.46842808
-0.28902658,-0.40874189
-0.48836870,-0.36567439
-0.64898618,-0.34140491
-0.81088165,-0.30132338
-0.93452485,-0.29662520
-1.02870925,-0.31626996
-1.10143280,-0.30537471
-1.13380649,-0.34168234
-1.07833804,-0.34660781
-1.03932613,-0.36888795
-0.91950240,-0.34522830
-0.78408220,-0.32855970
-0.61298434,-0.29202488
-0.40186713,-0.23531145
-0.19026104,-0.16810276
0.03754841,-0.07519158
0.24724404,0.03545482
0.46356438,0.11653197
0.64388275,0.24040626
0.80397166,0.32986220
0.91784315,0.41541162
1.00966297,0.47789371
1.01771093,0.51434699
0.98873291,0.54249143
0.98126069,0.53091035
0.90618153,0.47615104
0.82230555,0.40116199
0.73791083,0.32254081
0.65689902,0.21274796
0.62374527,0.08237070
0.55634350,-0.06057603
0.50167388,-0.22019343
0.49299904,-0.37834260
0.47420629,-0.52223641
0.43234517,-0.67032473
0.38486172,-0.78360904
0.33556767,-0.87699438
0.28334809,-0.95395145
0.25361684,-0.99838211
0.19069800,-1.03221879
0.14445355,-1.01912248
0.16093756,-0.95873002
0.18719116,-0.90428166
0.24636311,-0.80692566
0.33742140,-0.67659940
0.45913342,-0.54654740
0.61394197,-0.37154657
0.73332294,-0.23287349
0.84006088,-0.05765411
0.90243759,0.09034596
0.91585540,0.24091740
0.86280223,0.35436238
0.76126258,0.45911185
0.62158347,0.54635481
0.43468482,0.58124382
0.20146378,0.61885811
0.00768426,0.65016105
-0.16346334,0.69199025
-0.29676354,0.70269312
-0.39176437,0.74979708
-0.46181475,0.77747203
-0.44278761,0.83804366
-0.42252332,0.87828107
-0.36095178,0.92143889
-0.30910878,0.92769859
-0.28826878,0.92749342
-0.25427046,0.92243676
-0.26763904,0.85482712
-0.32881090,0.75908759
-0.41211424,0.57673113
-0.52551617,0.42483011
-0.60860980,0.22130890
-0.70946644,0.03282426
-0.79302967,-0.14463684
-0.82377174,-0.29147298
-0.81032409,-0.42348235
-0.76377888,-0.50270225
-0.66184641,-0.54341741
-0.54550615,-0.56129970
-0.35222404,-0.57027902
-0.18590816,-0.57478428
-0.01187007,-0.59350361
0.15368000,-0.63142719
0.34899088,-0.68077649
0.47948254,-0.78119284
0.58117733,-0.86859596
0.65507520,-0.98088553
0.68089885,-1.05390493
0.65701972,-1.11101682
0.59317401,-1.09768649
0.49373925,-1.02751293
0.37043274,-0.88581345
0.22685263,-0.66898595
0.05157357,-0.42823712
-0.08822515,-0.12623161
-0.23596400,0.19976037
-0.34050565,0.46729810
-0.38216801,0.67826431
-0.40233010,0.83697129
-0.36196849,0.87021374
-0.30089096,0.82150342
-0.15194705,0.67603817
-0.03480776,0.48215364
0.10699728,0.19117890
0.21590654,-0.10810348
0.33685352,-0.39871460
0.37304823,-0.68171944
0.38606658,-0.87195886
0.31142235,-0.99351555
0.22672774,-1.05421431
0.05708661,-1.01348029
-0.11070416,-0.95682214
-0.33897464,-0.80699557
-0.50040156,-0.63940707
-0.69631409,-0.46028987
-0.80267331,-0.27187712
-0.88870119,-0.10137076
-0.91467553,0.04465787
-0.89378823,0.21202615
-0.83273417,0.33895058
-0.73710162,0.45162312
-0.60745593,0.54628263
-0.47062254,0.64729542
-0.32944913,0.71552413
-0.22254450,0.81673427
-0.12355089,0.86237590
-0.09143697,0.92665212
-0.05894649,0.96944424
-0.06407867,0.96619534
-0.12219914,0.95700929
-0.22289638,0.89152590
-0.32214618,0.81135674
-0.47025497,0.69329305
